minimum_time,maximum_time,mean_time,median_time,variance_time,kurtosis_time,skewness_time,coeff_of_var_time,iqr_time,trimmed_mean_time,entropy_time,proportion_of_zeros,minimum_freq,maximum_freq,mean_freq,median_freq,variance_freq,kurtosis_freq,skewness_freq,coeff_of_var_freq,iqr_freq,trimmed_mean_freq,entropy_freq,spectral_flatness
0.0,1039.55,163.8595,105.23334,38523.97,3.3395138,1.8361806869506836,1.1961889,221.083331823349,124.194275,7.630296539328859,0.04918032786885246,958640.0,30444490.0,4229103.5,2112632.5,49055716000000.0,9.360823,3.2879412174224854,1.6561378,1407449.5,2393462.5,3.945853074802943,0.5910167
0.0,764.88336,96.22056,54.083332,11822.574,4.0302234,1.623478651046753,1.1286497,152.0,79.01584,7.817127190190675,0.10948905109489052,241102.55,10834723.0,1290546.8,525532.8,5992042000000.0,10.128826,3.440046548843384,1.8967657,473446.28125,659974.4,3.740117461918695,0.53962564
0.0,512.8,82.09879,68.041664,7257.56,2.0762744,1.2335598468780518,1.0362419,127.42083644866943,70.07772,7.706784492287147,0.07142857142857142,155683.42,6119429.5,847848.4,320000.34,2013318900000.0,8.536753,3.1177775859832764,1.6735476,349216.3125,475277.8,3.8718531277618764,0.54341114
0.0,300.21667,56.788742,39.025,3652.0947,1.1879425,1.2581826448440552,1.0627017,82.92083144187927,47.210728,7.727800700559807,0.038461538461538464,24200.031,3380482.2,407741.34,180440.58,602823300000.0,9.861142,3.3863539695739746,1.9041901,143000.421875,210027.9,3.699378031757049,0.5028212
0.0,1256.5,257.15332,219.59167,68716.89,-0.39845705,0.6770516633987427,1.0179869,449.53749346733093,228.52913,7.665392125322293,0.04945054945054945,278242.78,93587270.0,8147243.0,1630836.6,474983500000000.0,10.448307,3.5106756687164307,2.6750295,2805841.625,2444214.0,2.8350590886239546,0.29189467
0.0,673.85,148.43958,135.3,18452.36,0.080602884,0.7852062582969666,0.9138583,214.3416609764099,133.41179,7.849464166083478,0.03296703296703297,351663.72,14571973.0,2169049.0,902587.06,11343042000000.0,8.415163,3.0743274688720703,1.552728,1712577.65625,1342416.6,3.9756750524566424,0.5583574
0.0,648.2,123.04996,47.708336,19994.879,-0.27121472,0.87421715259552,1.1475736,231.4124994277954,104.01365,7.490529099593984,0.06593406593406594,137915.45,21826244.0,2358975.5,681685.9,26617900000000.0,9.947789,3.408888101577759,2.187074,778423.5625,1026862.9,3.3798329458963465,0.41320562
0.0,648.13336,111.776985,57.083332,17784.342,0.444237,1.1354918479919434,1.1915212,190.94999384880066,90.041725,7.554997915510996,0.15064935064935064,267472.9,18275180.0,2071067.2,749059.6,18099580000000.0,10.050951,3.4307031631469727,2.0541873,621536.90625,965313.94,3.561203809619047,0.4833516
0.0,1538.25,294.68054,270.51666,63973.266,1.9741583,0.9655281901359558,0.8571373,444.03333950042725,272.64545,7.908116815172252,0.04120879120879121,1184129.9,46208064.0,7281651.0,3276707.5,116025020000000.0,6.8889055,2.7887089252471924,1.479265,3379639.5,4514007.5,4.014233900596545,0.5721109
0.0,665.55,98.0223,18.533333,16929.807,0.8968799,1.2973872423171997,1.3260201,173.73333587124944,74.69275,7.69320051447182,0.23858921161825727,100648.45,14255830.0,1678341.4,694751.3,10782772000000.0,9.511329,3.3145346641540527,1.9565228,606123.46875,820268.75,3.6040746004807294,0.45647776
0.0,712.56665,103.0462,14.333333,20499.535,2.0564623,1.5725780725479126,1.3879328,158.09999999403954,74.889755,7.5811712002559615,0.23210412147505424,266028.84,12936505.0,2051530.4,832150.3,9241573000000.0,6.79725,2.7423505783081055,1.4818184,1555540.1875,1307276.6,3.975955626846653,0.5289305
0.0,356.93332,80.60152,73.75,4420.1616,1.2898111,0.9260482788085938,0.8237241,97.84166955947876,74.22757,7.975036400674876,0.05737704918032787,55998.066,1728211.6,457445.1,292174.44,137960870000.0,2.3821154,1.6017481088638306,0.81196815,424550.2265625,398071.3,4.553710797334936,0.7509736
0.0,771.85,73.59783,23.7,9217.4,7.7937965,2.08294677734375,1.3030697,127.71665954589844,57.415718,7.760519657520458,0.175704989154013,136275.95,4309111.0,917859.7,558491.56,927669800000.0,5.9345074,2.4858431816101074,1.0493501,698531.765625,716172.0,4.389557976588074,0.6828348
0.0,701.68335,87.17258,17.974998,15503.506,3.5794816,1.8572081327438354,1.4270084,135.42499923706055,61.377167,7.819300176057521,0.11466165413533834,99359.07,9825972.0,1460353.9,660132.8,4476130300000.0,8.177012,2.969717502593994,1.4487494,1181620.796875,949020.3,4.053066982701419,0.56718445
