minimum_time,maximum_time,mean_time,median_time,variance_time,kurtosis_time,skewness_time,coeff_of_var_time,iqr_time,trimmed_mean_time,entropy_time,proportion_of_zeros,minimum_freq,maximum_freq,mean_freq,median_freq,variance_freq,kurtosis_freq,skewness_freq,coeff_of_var_freq,iqr_freq,trimmed_mean_freq,entropy_freq,spectral_flatness
0.0,1039.55,225.07071,180.1,44493.125,1.7879338,1.4475358724594116,0.9352829,205.15832710266113,189.59413,7.35393873960039,0.032520325203252036,1124335.8,18476258.0,4474281.0,2743199.5,16802754000000.0,3.0394444,1.9125436544418335,0.9161508,2584406.3125,3636638.8,4.489399945491913,0.7405044
0.0,764.88336,134.8366,120.61667,12945.611,3.2238822,1.2533059120178223,0.84229153,151.7500057220459,122.899376,7.566839646115174,0.08727272727272728,325438.72,7361276.5,1316393.0,780363.0,1957594800000.0,9.159284,2.975114345550537,1.0628594,805238.71875,975640.3,4.429965689824928,0.7369921
0.0,512.8,102.09489,102.50833,7891.6245,1.7644858,1.0340758562088013,0.86833525,132.0916633605957,92.066605,7.338339012788303,0.04918032786885246,192859.25,3886081.8,846597.3,522262.72,605649100000.0,5.342407,2.1959877014160156,0.9192501,796149.796875,694197.25,4.488749317406605,0.7322861
0.0,300.21667,80.51476,68.183334,3713.3328,0.55577636,0.8654056191444397,0.7552916,83.41666316986084,74.56896,7.495321441656933,0.028688524590163935,27947.145,1865822.9,375579.22,266970.97,133557770000.0,6.5690184,2.43450927734375,0.97304523,205548.546875,305806.7,4.45320662482844,0.7093349
0.0,1256.5,372.91498,399.26666,61271.145,-0.1650536,0.13788440823554993,0.66240925,329.6041564941406,367.15903,7.523455935924999,0.02459016393442623,352454.47,63882180.0,6573898.5,2466962.2,144281190000000.0,14.251051,3.7305073738098145,1.8271822,3025329.0625,3679613.5,3.737188962915741,0.47601974
0.0,673.85,194.99188,185.54166,17648.555,0.082570314,0.5016438961029053,0.6799019,173.82917022705078,187.77287,7.544929070346409,0.020491803278688523,383915.38,6865310.0,1935401.4,1212619.6,3095723200000.0,1.3965502,1.5487104654312134,0.9090966,1633368.625,1582390.5,4.463247223265616,0.7080599
0.0,648.2,173.35329,195.54999,21400.918,-0.7888956,0.3240147531032562,0.84215564,274.4874943494797,163.90298,7.294516277132749,0.040983606557377046,107529.99,20453292.0,2431623.5,883093.25,16313576000000.0,11.145646,3.35404896736145,1.6610329,1586528.59375,1444381.5,3.8711116048448257,0.5105536
0.0,648.13336,162.10959,139.73334,18742.264,-0.30695271,0.6466047763824463,0.8428605,209.21666717529297,149.88583,7.4257354976400585,0.07392996108949416,465841.28,10449568.0,1999630.6,1220538.2,4450508300000.0,6.4666004,2.4903481006622314,1.0550063,1365117.40625,1552832.6,4.389715724993469,0.6984133
0.0,1538.25,359.89755,354.3,68090.336,1.9667525,0.8290032744407654,0.7235559,365.1374931335449,345.5108,7.495669810425067,0.02459016393442623,1776675.2,40869444.0,7664836.5,4507743.5,64938260000000.0,7.0570736,2.560516834259033,1.0513502,5091448.0,5940896.0,4.39568005309619,0.6994836
0.0,665.55,132.41035,88.175,20527.127,-0.24020839,0.8164264559745789,1.0803555,238.88333460316062,113.835526,7.39288895729575,0.2329192546583851,62470.42,12361262.0,1881285.0,996034.75,6231543500000.0,8.801557,2.9792397022247314,1.3269154,1256624.6875,1289581.8,4.162680299363185,0.58540636
0.0,712.56665,137.57379,89.166664,24591.168,0.7743616,1.1602767705917358,1.1380202,227.04999694228172,113.65027,7.307415197361742,0.2168284789644013,315181.84,10064490.0,2208432.0,1466911.0,5740843500000.0,2.2124863,1.7083930969238281,1.0849353,1950980.90625,1719337.5,4.275753509384202,0.6052314
0.0,356.93332,88.81947,81.86667,4099.6055,0.8373325,0.7307115197181702,0.7194131,89.16250133514404,84.36119,7.522492729406144,0.036585365853658534,102222.57,1542199.5,396544.1,328527.44,99100760000.0,3.8905668,1.9550917148590088,0.7938657,249776.1015625,335105.88,4.590798296858819,0.7832664
0.0,771.85,89.83667,52.65,11034.732,6.6419315,1.8597453832626343,1.1674099,152.50000095367432,74.93681,7.327346585176516,0.1779935275080906,49250.707,3121547.8,1087736.1,772025.5,520529840000.0,0.067147255,0.771597146987915,0.66328365,1131231.25,1031004.06,4.635676766811104,0.7513028
0.0,701.68335,115.90897,60.13333,19663.559,1.6853275,1.3751946687698364,1.2081008,187.03332901000977,91.642105,7.450188794455755,0.10393258426966293,102151.51,6710504.5,1738196.9,1069629.1,2460535200000.0,1.4703054,1.4212791919708252,0.9024348,1644349.5625,1490659.2,4.443334510813692,0.66837126
0.0,1187.3167,281.44424,282.95,38380.54,2.6768975,1.0324043035507202,0.6946467,187.98334121704102,265.50754,7.527618693552421,0.03305785123966942,683435.56,17572556.0,4130771.8,2353861.0,17294817000000.0,2.786282,1.8733017444610596,1.0067619,3303327.75,3262558.0,4.390962027413953,0.68154216
0.0,629.35,241.99347,257.05835,21261.525,-0.5637753,-0.09332094341516495,0.6013247,181.59165573120117,240.87466,7.5979246705428505,0.044715447154471545,92669.164,7210867.0,1901918.5,1241835.8,3095525600000.0,0.8158519,1.2858771085739136,0.92507154,2252135.4375,1644355.0,4.406989105978877,0.63877356
0.0,578.38336,221.12122,191.54999,28015.58,-1.1754718,0.29229936003685,0.7554138,305.6916675567627,213.57887,7.458233272715923,0.032520325203252036,217818.58,23649268.0,3009896.0,1007879.44,26839393000000.0,6.436491,2.6451144218444824,1.7212139,1152493.5,1695037.6,3.673842750198819,0.42459434
0.0,652.43335,209.72098,233.35,24277.459,-1.0426693,0.12449762225151062,0.7414386,292.4124946594238,204.37946,7.44676719728203,0.028455284552845527,282407.25,18024194.0,2630465.8,1116338.8,12098809000000.0,10.219111,3.106106996536255,1.3223264,1822974.5,1852057.5,4.171459130960914,0.6036521
0.0,331.35,126.29181,134.56667,5983.3228,-0.6682334,-0.044039927423000336,0.61123455,109.33332824707031,125.946625,7.593213206554318,0.036734693877551024,122124.67,2994631.0,572129.44,367233.34,334673640000.0,7.7750664,2.6826798915863037,1.011152,344266.4609375,452237.88,4.444286419251756,0.72764516
0.0,682.1,120.92258,75.316666,19051.086,0.7372067,1.0999935865402222,1.1396701,212.59166717529297,100.53152,7.348359297785139,0.2631578947368421,325654.2,4527053.0,1660184.6,1288374.8,1167811300000.0,0.26960897,1.0892088413238525,0.6509235,1307673.1875,1518295.4,4.675577862505243,0.8174823
0.0,672.4667,125.34917,95.51667,16581.777,0.74989176,0.986664354801178,1.0257009,202.89167022705078,108.53283,7.500097195388714,0.25386996904024767,304456.2,5647492.5,1441955.0,1083111.5,1598021600000.0,2.247899,1.588753581047058,0.876677,1625370.25,1214266.0,4.488631596639385,0.71628404
0.0,829.61664,205.81279,181.58333,38205.652,-0.7830157,0.5169215798377991,0.9482397,371.09165954589844,187.57637,7.555622766558776,0.25386996904024767,599705.8,10914148.0,2872587.8,1873140.0,6841966300000.0,1.8318329,1.6269081830978394,0.910578,2253767.875,2352471.2,4.46830582636288,0.71525973
0.0,1775.2,124.386055,3.0,46582.28,8.542441,2.439791679382324,1.7336445,201.22500228881836,77.08104,7.474376936724034,0.3205574912891986,347320.5,14299317.0,3321032.2,2990969.2,6621117300000.0,8.649057,2.726130723953247,0.77480525,1783213.1875,2883626.5,4.6301916947595405,0.80054337
0.0,1136.65,390.09485,395.31668,86219.92,-0.8575809,0.30002814531326294,0.751157,496.0999984741211,372.57394,7.422541163078997,0.03734439834024896,1645903.8,47509756.0,9161719.0,4802344.5,106508260000000.0,4.741479,2.310393810272217,1.1264572,3613373.0,6724112.0,4.320879734447336,0.6726633
0.0,1307.2333,213.64854,193.8,38596.836,3.4843307,1.3247218132019043,0.9178899,296.5333442687988,190.20636,7.464239511524547,0.13357400722021662,796919.94,10908466.0,4088568.2,3189765.0,6357846600000.0,0.9880066,1.3235481977462769,0.61671394,2564683.375,3724229.5,4.712040605275873,0.8441686
0.0,715.8,126.56399,38.666668,24622.479,0.9035311,1.224697232246399,1.2382047,228.1999969482422,100.169945,7.4855695648000005,0.11658031088082901,151921.81,8926915.0,1875798.6,1058307.4,4278820300000.0,4.352463,2.2276484966278076,1.1027468,1170503.96875,1398066.5,4.324935623894414,0.6557057
0.0,866.36664,229.90672,207.88333,32561.328,-0.251585,0.6099515557289124,0.7833079,277.4833335876465,215.05333,7.480962068642703,0.02390438247011952,406268.56,18559910.0,3525151.2,2262835.0,13589364000000.0,6.9916887,2.6541993618011475,1.0457354,1318593.6875,2664011.0,4.425013339165519,0.725713
3.0,2044.9667,456.82843,455.3,144562.88,0.5461545,0.7793059945106506,0.83063155,572.9166831970215,419.05487,7.424803372061782,0.0,1957531.1,66964460.0,15606983.0,9574881.0,261591440000000.0,2.9206161,2.000547170639038,1.0363175,7803292.75,11960756.0,4.382966855242796,0.6873046
0.0,1218.2,379.2779,391.63333,64472.703,-0.23578715,0.29263952374458313,0.6681392,386.1958236694336,368.89502,7.5890314740651625,0.031746031746031744,1704415.8,18122242.0,6360659.5,5236409.0,13755068000000.0,1.9776187,1.506351351737976,0.5830814,3352518.625,5754096.0,4.74091263060297,0.86471635
0.0,1251.0167,276.90512,280.76666,40262.676,1.6832104,0.7029366493225098,0.72331315,273.58845138549805,265.5041,7.651938568618586,0.0036496350364963502,815309.3,15276199.0,3516804.8,1695737.1,14095838000000.0,2.9260302,1.905304193496704,1.0675721,3882470.75,2698603.5,4.33016032877823,0.65745324
0.0,1052.85,239.05653,218.28333,51652.152,-0.092547655,0.7406339049339294,0.94922286,385.17083740234375,212.85466,7.576038595673523,0.2670807453416149,768038.0,14982805.0,3669802.2,2247084.5,10219154000000.0,3.040329,1.8131186962127686,0.8710936,3604120.4375,3066820.8,4.519597715486813,0.75008947
0.0,1439.75,299.83887,301.98334,70641.39,1.0317492,0.7900888919830322,0.88481116,466.53333568573,275.17874,7.4384572467646235,0.16363636363636364,1548062.6,42874212.0,6821868.0,3954009.0,69327483000000.0,9.642941,3.082899808883667,1.2205327,3634202.625,4850662.5,4.2938358153761325,0.6778791
0.0,968.8333,219.37341,214.88333,43909.723,0.46806788,0.8726563453674316,0.9536576,338.71665239334106,194.10602,7.528035393509064,0.18446601941747573,944711.25,12121764.0,3341379.0,2215252.8,7642107300000.0,2.696558,1.943669080734253,0.8273339,1003036.0,2726378.0,4.579191839468498,0.7938834
0.0,1660.4,528.9741,507.41666,131022.586,0.026024818,0.5422473549842834,0.6833065,469.1333312988281,503.3217,8.061131662336967,0.025787965616045846,707370.8,59715564.0,13552143.0,8870682.0,163137690000000.0,3.8859448,1.9656568765640259,0.9424736,10102593.0,11133097.0,4.443812885963107,0.6812632
0.0,1817.2,334.7256,332.14166,105120.9,0.7757468,0.7900101542472839,0.9672635,569.9791412353516,300.21204,7.67310804289111,0.1544943820224719,1221957.0,22477038.0,5824727.0,4515971.0,24158800000000.0,2.428194,1.6248036623001099,0.84384394,5118463.625,4993990.5,4.522205224448536,0.73178166
0.0,922.5,175.25099,40.35,49611.168,0.23011518,1.1303294897079468,1.269171,311.0,137.4082,7.30142445383088,0.2913165266106443,525338.6,18196268.0,3906450.5,1478791.8,19929124000000.0,1.8488731,1.6521985530853271,1.1427778,4616607.0,3020101.8,4.208402001695496,0.5827275
7.0,1430.1,318.41513,307.2,47131.617,2.8766003,0.9321897625923157,0.6803984,289.94166564941406,307.14783,7.5507514190866285,0.0,919431.56,17256816.0,5446833.0,4783107.0,16286860000000.0,1.6307697,1.4466516971588135,0.74092567,4488196.375,4747168.5,4.608047109485926,0.77511454
0.0,884.4167,247.91412,250.28333,26952.846,0.43556643,0.49393489956855774,0.66084844,232.475004196167,239.85669,7.5520876389676594,0.008264462809917356,357418.22,8847601.0,2899381.2,2205963.2,4598112700000.0,0.80041623,1.2192206382751465,0.73957884,2515733.4375,2583192.2,4.597907217307943,0.76372355
0.13333334,2644.8167,434.30048,368.85834,157118.42,4.7040005,1.5894330739974976,0.91081774,562.4833354949951,383.15225,7.340757327965794,0.0,2160027.0,76864856.0,17023096.0,12363254.0,216746280000000.0,6.6980886,2.4734182357788086,0.864843,8824985.5,14113103.0,4.554038065965695,0.7642998
0.0,1102.8833,405.33038,398.89166,63351.77,-0.51274467,0.26015812158584595,0.61969566,358.5750160217285,398.0075,7.6017483769794065,0.028688524590163935,1743119.1,17524384.0,6231894.0,4806313.0,17244619000000.0,0.6360955,1.2758104801177979,0.6663566,4745977.0,5600697.0,4.673523429342847,0.8241996
